samp_name	biosamples_accession	sample_alt_lab_ids	source_mat_id	tissue_type	molecular_sex	molecular_sex_reference	samp_taxon_common	samp_taxon_ID	specific_host	latitude	longitude	geo_loc_name	site_name	sample_age	sample_age_upper	sample_age_lower	sample_age_inference_methods	c14_age	c14_age_sd	c14_lab_code	sample_age_reference	sample_age_notes	nuclear_sequencing_platform	nuclear_library_strategy	nuclear_depth_of_coverage	nuclear_damage_treatment	nuclear_lib_strandedness	nuclear_reference	mt_sequencing_platform	mt_library_strategy	mt_targeted_region	mt_depth_of_coverage	mt_damage_treatment	mt_lib_strandedness	mt_accession	mt_reference	curator_comments	curated_by	curation_complete
pbh003	SAMEA114806689;SAMEA114806690;SAMEA114806691;SAMEA114638836	missing	missing	metapodium bone, UBERON:0003821	female	https://doi.org/10.1093/molbev/msae158	Sheep	9940.0	Ovis, Ovis aries	37.4939	33.0192	France	Pınarbaşı	>12950	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.051	none	double	https://doi.org/10.1093/molbev/msae158	not applicable	WGS	not applicable	missing	not applicable	not applicable	not applicable	not applicable		Kevin Daly	yes
Pie10	SAMEA115573854	AMH100	P07 B511	long bone, UBERON:0002495	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	44.059471	26.119469	Romania	Mǎgura Gorgana	6375.5	6444	6307	radiocarbon dating	5603	25	OxA-44979	https://doi.org/10.1126/science.adn2094		ILLUMINA	WGS	0.29	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	37.26	not applicable	not applicable	OZ245319	not applicable		Kevin Daly	yes
Pie11	SAMEA115573855	AMH99	P06 B309	long bone, UBERON:0002495	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	44.059471	26.119469	Romania	Mǎgura Gorgana	6300	6500	6100	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.31	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	50.49	not applicable	not applicable	OZ245272	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate).	Kevin Daly	yes
Qazvin2	SAMEA113400724	AH052	MM TCHZ3	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	36.6554022	49.0400499	Iran	Tepe Shizar	4282	4406	4158	radiocarbon dating	3858	20	OxA-42229	https://doi.org/10.1126/science.adn2094		ILLUMINA	WGS	0.34	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	62.65	not applicable	not applicable	OZ245316	not applicable		Kevin Daly	yes
Qom1	SAMEA113400725	KD182	MM QD2	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	34.5965204	50.9218884	Iran	Qoli Darvish	3000	3200	2800	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.06	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	15.93	not applicable	not applicable	OZ245271	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate).	Kevin Daly	yes
Sangir1	SAMEA113400726	KD254	1	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	39.127778	66.773611	Uzbekistan	Sangir Tepe	3000	3200	2800	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.16	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	53.56	not applicable	not applicable	OZ245320	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate).	Kevin Daly	yes
Schwabmun1	SAMEA113400727	CR59	Fz 87548 C	tibia, UBERON:0000979	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	48.178889	10.755	Germany	Schwabmünchen	3296	3374	3218	radiocarbon dating	308	30	CIRAM-8761	https://doi.org/10.1126/science.adn2094		ILLUMINA	WGS	0.56	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	30.58	not applicable	not applicable	OZ245315	not applicable		Kevin Daly	yes
Semnan11	SAMEA113400728	AH002	MM TSC1	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	36.52729481	54.98588562	Iran	Tappeh Sang-e Chakhmaq	8085	8285	7885	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.15	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	43.66	not applicable	not applicable	OZ245270	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate).	Kevin Daly	yes
Semnan15	SAMEA113400729	AH006-2	MM TSC11	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	36.52729481	54.98588562	Iran	Tappeh Sang-e Chakhmaq	8085	8285	7885	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.08	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	9.85	not applicable	not applicable	OZ245301	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate).	Kevin Daly	yes
Semnan4	SAMEA113400730	KD122	MM TSC7	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	36.52729481	54.98588562	Iran	Tappeh Sang-e Chakhmaq	8015	8159	7871	radiocarbon dating	7172	42	UBA-40264	https://doi.org/10.1126/science.adn2094		ILLUMINA	WGS	1.53	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	792.41	not applicable	not applicable	OZ245317	not applicable		Kevin Daly	yes
Semnan5	SAMEA113400731	KD123	MM TSC12	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	36.52729481	54.98588562	Iran	Tappeh Sang-e Chakhmaq	8085	8285	7885	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.82	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	167.99	not applicable	not applicable	OZ245312	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate).	Kevin Daly	yes
Shulaveris3	SAMEA113400732	KD377	306;7138;4102;SG;2;74;111	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	41.4	44.8	Georgia	Shulaveris Gora	7850	8050	7650	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.82	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	280.66	not applicable	not applicable	OZ245286	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate).	Kevin Daly	yes
sub008	SAMEA114638838;SAMEA114806692	missing	missing	missing	male	https://doi.org/10.1093/molbev/msae158	Sheep	9940.0	Ovis, Ovis aries	37.35156	31.92696	Turkey	Suberde	9200	9450	8950	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.011	none	double	https://doi.org/10.1093/molbev/msae158	not applicable	WGS	not applicable	missing	not applicable	not applicable	not applicable	not applicable		Kevin Daly	yes
Tarxien3	SAMEA113400735	KD064	TCC14 261;aTARX3-MLT	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	35.86918	14.511933	Malta	Tarxien	5000	5200	4800	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.05	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	6.19	not applicable	not applicable	OZ245310	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate).  mtDNA sequence was previously (sample_alt_lab_ids) provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin Daly	yes
tpc003	SAMEA114806693;SAMEA114638839	missing	missing	phalanx, UBERON:0003221	female	https://doi.org/10.1093/molbev/msae158	Sheep	9940.0	Ovis, Ovis aries	38.17197459	34.49402944	Turkey	Tepecik-Çiftlik	7850	7950	7750	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.028	none	double	https://doi.org/10.1093/molbev/msae158	not applicable	WGS	not applicable	missing	not applicable	not applicable	not applicable	not applicable		Kevin Daly	yes
TPC037	SAMEA114638852	missing	missing	phalanx, UBERON:0003221	female	https://doi.org/10.1093/molbev/msae158	Sheep	9940.0	Ovis, Ovis aries	38.17197459	34.49402944	Turkey	Tepecik-Çiftlik	8450	8550	8350	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.063	none	double	https://doi.org/10.1093/molbev/msae158	not applicable	WGS	not applicable	missing	not applicable	not applicable	not applicable	not applicable		Kevin Daly	yes
TPC039	SAMEA114638851	missing	missing	metapodium bone, UBERON:0003821	female	https://doi.org/10.1093/molbev/msae158	Sheep	9940.0	Ovis, Ovis aries	38.17197459	34.49402944	Turkey	Tepecik-Çiftlik	8450	8550	8350	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.02	none	double	https://doi.org/10.1093/molbev/msae158	not applicable	WGS	not applicable	missing	not applicable	not applicable	not applicable	not applicable		Kevin Daly	yes
tps001	SAMEA114806694;SAMEA114638848;SAMEA114806695	780/16K/326	TEP03_depo, TEP03	metapodium bone, UBERON:0003821	male	https://doi.org/10.1038/s42003-021-02794-8	Sheep	9940.0	Ovis, Ovis aries	38.1719745868506	34.4940294428454	Turkey	Tepecik-Çiftlik	8857.5	9009	8706	radiocarbon dating	7994	41	TÜBİTAK-694	https://doi.org/10.1038/s42003-021-02794-8		ILLUMINA	WGS;Targeted-Capture	0.1531	none	double	https://doi.org/10.1038/s42003-021-02794-8;https://doi.org/10.1093/molbev/msae158	not applicable	WGS	not applicable	missing	not applicable	not applicable	not applicable	not applicable		Kevin Daly	yes
tps062	SAMEA114806697;SAMEA114806698;SAMEA114806699;SAMEA114638853;SAMEA114806696	62/16K/262C	TEP62	metapodium bone, UBERON:0003821	female	https://doi.org/10.1038/s42003-021-02794-8	Sheep	9940.0	Ovis, Ovis aries	38.1719745868506	34.4940294428454	Turkey	Tepecik-Çiftlik	8809	8981	8637	radiocarbon dating	7934	37	TÜBİTAK-695	https://doi.org/10.1038/s42003-021-02794-8		ILLUMINA	WGS;Targeted-Capture	2.305	none	double	https://doi.org/10.1038/s42003-021-02794-8;https://doi.org/10.1093/molbev/msae158	not applicable	WGS	not applicable	missing	not applicable	not applicable	not applicable	not applicable		Kevin Daly	yes
tps083	SAMEA114806700;SAMEA114638843;SAMEA114806701	1373/17K/5-6 212C	TEP83_2014, TEP83	metapodium bone, UBERON:0003821	female	https://doi.org/10.1038/s42003-021-02794-8	Sheep	9940.0	Ovis, Ovis aries	38.1719745868506	34.4940294428454	Turkey	Tepecik-Çiftlik	8365	8419	8311	radiocarbon dating	7545	37	TÜBİTAK-696	https://doi.org/10.1038/s42003-021-02794-8		ILLUMINA	WGS;Targeted-Capture	0.0471	none	double	https://doi.org/10.1038/s42003-021-02794-8;https://doi.org/10.1093/molbev/msae158	not applicable	WGS	not applicable	missing	not applicable	not applicable	not applicable	not applicable		Kevin Daly	yes
uhs031	SAMEA114638849;SAMEA114806702;SAMEA114806703	L12C, 139, KNU	ULU31	femur, UBERON:0000981	female	https://doi.org/10.1038/s42003-021-02794-8	Sheep	9940.0	Ovis, Ovis aries	38.466745	27.352116	Turkey	Ulucak	8099	8177	8021	radiocarbon dating	7291	38	TÜBİTAK-697	https://doi.org/10.1038/s42003-021-02794-8		ILLUMINA	WGS;Targeted-Capture	0.056	none	double	https://doi.org/10.1038/s42003-021-02794-8;https://doi.org/10.1093/molbev/msae158	not applicable	WGS	not applicable	missing	not applicable	not applicable	not applicable	not applicable		Kevin Daly	yes
ulu010	SAMEA114638837;SAMEA114806704	missing	missing	missing	female	https://doi.org/10.1093/molbev/msae158	Sheep	9940.0	Ovis, Ovis aries	38.466745	27.352116	Turkey	Ulucak	8700	8950	8450	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.009	none	double	https://doi.org/10.1093/molbev/msae158	not applicable	WGS	not applicable	missing	not applicable	not applicable	not applicable	not applicable		Kevin Daly	yes
ulu012	SAMEA114806707;SAMEA114638844;SAMEA114806705;SAMEA114806706	missing	missing	metapodium bone, UBERON:0003821	female	https://doi.org/10.1093/molbev/msae158	Sheep	9940.0	Ovis, Ovis aries	38.466745	27.352116	Turkey	Ulucak	8700	8950	8450	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.043	none	double	https://doi.org/10.1093/molbev/msae158	not applicable	WGS	not applicable	missing	not applicable	not applicable	not applicable	not applicable		Kevin Daly	yes
Yanik1	SAMEA113400736	AH122	YTF0016, KK.4, 10	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	37.980705	46.003351	Iran	Yanik Tepe	4737	4937	4537	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.04	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	22.51	not applicable	not applicable	OZ245314	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate).	Kevin Daly	yes
Yanik2	SAMEA113400737	AH123	YTF0109, C.7, 10	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	37.980705	46.003351	Iran	Yanik Tepe	4737	4937	4537	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.06	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	26.71	not applicable	not applicable	OZ245298	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate).	Kevin Daly	yes
Yanik3	SAMEA113400738	AH124	YTF0125, L.4, 10	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	37.980705	46.003351	Iran	Yanik Tepe	4737	4937	4537	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.03	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	9.48	not applicable	not applicable	OZ245302	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate).	Kevin Daly	yes
Yanik4	SAMEA113400739	AH125	YFT0136, circle 25.1, 16	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	37.980705	46.003351	Iran	Yanik Tepe	4737	4853	4621	radiocarbon dating	4212	35	UBA-47131	https://doi.org/10.1126/science.adn2094		ILLUMINA	WGS	0.06	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	30.37	not applicable	not applicable	OZ245283	not applicable		Kevin Daly	yes
Zagros3	SAMEA113400742	AH061-1	MM KR1-1	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	32.4626078	50.1292303	Iran	Kouhrang	2500	2700	2300	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	1.26	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	101.73	not applicable	not applicable	OZ245279	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate).	Kevin Daly	yes
zah001	SAMEA114638847;SAMEA114806708	missing	missing	missing	female	https://doi.org/10.1093/molbev/msae158	Sheep	9940.0	Ovis, Ovis aries	46.57	45.32	Russia	Zahanata	4010	4075	3945	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.02	none	double	https://doi.org/10.1093/molbev/msae158	not applicable	WGS	not applicable	missing	not applicable	not applicable	not applicable	not applicable		Kevin Daly	yes
