samp_name	source_mat_id	sample_alt_lab_ids	biosamples_accession	tissue_type	molecular_sex	molecular_sex_reference	samp_taxon_common	samp_taxon_ID	specific_host	latitude	longitude	geo_loc_name	site_name	sample_age	sample_age_upper	sample_age_lower	sample_age_inference_methods	c14_age	c14_age_sd	c14_lab_code	sample_age_reference	sample_age_notes	nuclear_sequencing_platform	nuclear_library_strategy	nuclear_depth_of_coverage	nuclear_damage_treatment	nuclear_lib_strandedness	nuclear_reference	mt_sequencing_platform	mt_library_strategy	mt_targeted_region	mt_depth_of_coverage	mt_damage_treatment	mt_lib_strandedness	mt_accession	mt_reference	curator_comments	curated_by	curation_complete
CGG_1_018240	23	CAP_113	SAMN44842759	molar tooth, UBERON:0003655	female	https://doi.org/10.1016/j.qeh.2024.100049	Woolly Mammoth	37349.0	Mammuthus primigenius	51.39	39.05	Russia	Kostenki 11-Ia	31186	11894	53254	genetic inference	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.qeh.2024.100049	Phylogenetic tip-dating	ILLUMINA	WGS	0.002473	full-udg	single	https://doi.org/10.1016/j.qeh.2024.100049	ILLUMINA	Targeted-Capture	complete	44.6	full-udg	single	PQ631153	https://doi.org/10.1016/j.qeh.2024.100049		Deon de Jager	yes
CGG_1_018241	24		SAMN44842760	molar tooth, UBERON:0003655	female	https://doi.org/10.1016/j.qeh.2024.100049	Woolly Mammoth	37349.0	Mammuthus primigenius	51.39	39.05	Russia	Kostenki 11-Ia	24527	24980	24161	radiocarbon dating	20400	140	UCIAMS-266002	https://doi.org/10.1016/j.qeh.2024.100049	Specimen was dated twice (UCIAMS-251305 and UCIAMS-266002), but first measurement (UCIAMS-251305, not recorded here) was deemed unreliable (too young). Second measurement (UCIAMS-266002) is reliable.	ILLUMINA	WGS	0.008797	none	double	https://doi.org/10.1016/j.qeh.2024.100049	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.qeh.2024.100049		Deon de Jager	yes
CGG_1_018242	25		SAMN44842761	molar tooth, UBERON:0003655	female	https://doi.org/10.1016/j.qeh.2024.100049	Woolly Mammoth	37349.0	Mammuthus primigenius	51.39	39.05	Russia	Kostenki 11-Ia	24649	25798	23500	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.qeh.2024.100049	sample_age is midpoint between upper and lower bounds of Kostenki 11-Ia third mammoth bone complex, based on modelling in Rey-Iglesia et al. (2025) (Fig. 3).	ILLUMINA	WGS	0.003341	none	double	https://doi.org/10.1016/j.qeh.2024.100049	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.qeh.2024.100049		Deon de Jager	yes
CGG_1_018243	26	CAP_114	SAMN44842762	molar tooth, UBERON:0003655	female	https://doi.org/10.1016/j.qeh.2024.100049	Woolly Mammoth	37349.0	Mammuthus primigenius	51.39	39.05	Russia	Kostenki 11-Ia	21618	3021	42437	genetic inference	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.qeh.2024.100049	Phylogenetic tip-dating	ILLUMINA	WGS	0.000059	full-udg	single	https://doi.org/10.1016/j.qeh.2024.100049	ILLUMINA	Targeted-Capture	complete	117.3	full-udg	single	PQ631155	https://doi.org/10.1016/j.qeh.2024.100049		Deon de Jager	yes
CGG_1_018244	27	CAP_115	SAMN44842763	molar tooth, UBERON:0003655	male	https://doi.org/10.1016/j.qeh.2024.100049	Woolly Mammoth	37349.0	Mammuthus primigenius	51.39	39.05	Russia	Kostenki 11-Ia	24823	25186	24341	radiocarbon dating	20610	140	UCIAMS-266004	https://doi.org/10.1016/j.qeh.2024.100049		ILLUMINA	WGS	0.000020	full-udg	single	https://doi.org/10.1016/j.qeh.2024.100049	ILLUMINA	Targeted-Capture	complete	14.7	full-udg	single	PQ631149	https://doi.org/10.1016/j.qeh.2024.100049		Deon de Jager	yes
CGG_1_018245	28		SAMN44842764	molar tooth, UBERON:0003655	male	https://doi.org/10.1016/j.qeh.2024.100049	Woolly Mammoth	37349.0	Mammuthus primigenius	51.39	39.05	Russia	Kostenki 11-Ia	24836	25145	24540	radiocarbon dating	20610	90	UCIAMS-251306	https://doi.org/10.1016/j.qeh.2024.100049		ILLUMINA	WGS	0.000189	none	double	https://doi.org/10.1016/j.qeh.2024.100049	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.qeh.2024.100049		Deon de Jager	yes
CGG_1_018246	29		SAMN44842765	molar tooth, UBERON:0003655	missing	https://doi.org/10.1016/j.qeh.2024.100049	Woolly Mammoth	37349.0	Mammuthus primigenius	51.39	39.05	Russia	Kostenki 11-Ia	24649	25798	23500	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.qeh.2024.100049	sample_age is midpoint between upper and lower bounds of Kostenki 11-Ia third mammoth bone complex, based on modelling in Rey-Iglesia et al. (2025) (Fig. 3).	ILLUMINA	WGS	0.000001	none	double	https://doi.org/10.1016/j.qeh.2024.100049	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.qeh.2024.100049		Deon de Jager	yes
CGG_1_018247	30		SAMN44842766	molar tooth, UBERON:0003655	female	https://doi.org/10.1016/j.qeh.2024.100049	Woolly Mammoth	37349.0	Mammuthus primigenius	51.39	39.05	Russia	Kostenki 11-Ia	24861	25223	24386	radiocarbon dating	20640	140	UCIAMS-266005	https://doi.org/10.1016/j.qeh.2024.100049		ILLUMINA	WGS	0.000404	none	double	https://doi.org/10.1016/j.qeh.2024.100049	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.qeh.2024.100049		Deon de Jager	yes
CGG_1_018248	31		SAMN44842767	molar tooth, UBERON:0003655	male	https://doi.org/10.1016/j.qeh.2024.100049	Woolly Mammoth	37349.0	Mammuthus primigenius	51.39	39.05	Russia	Kostenki 11-Ia	24649	25798	23500	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.qeh.2024.100049	sample_age is midpoint between upper and lower bounds of Kostenki 11-Ia third mammoth bone complex, based on modelling in Rey-Iglesia et al. (2025) (Fig. 3).	ILLUMINA	WGS	0.009845	none	double	https://doi.org/10.1016/j.qeh.2024.100049	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.qeh.2024.100049		Deon de Jager	yes
CGG_1_018249	32		SAMN44842768	molar tooth, UBERON:0003655	missing	https://doi.org/10.1016/j.qeh.2024.100049	Woolly Mammoth	37349.0	Mammuthus primigenius	51.39	39.05	Russia	Kostenki 11-Ia	24649	25798	23500	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.qeh.2024.100049	sample_age is midpoint between upper and lower bounds of Kostenki 11-Ia third mammoth bone complex, based on modelling in Rey-Iglesia et al. (2025) (Fig. 3).	ILLUMINA	WGS	0.000073	none	double	https://doi.org/10.1016/j.qeh.2024.100049	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.qeh.2024.100049		Deon de Jager	yes
CGG_1_018250	33		SAMN44842769	molar tooth, UBERON:0003655	male	https://doi.org/10.1016/j.qeh.2024.100049	Woolly Mammoth	37349.0	Mammuthus primigenius	51.39	39.05	Russia	Kostenki 11-Ia	24390	24640	24154	radiocarbon dating	20300	80	UCIAMS-251307	https://doi.org/10.1016/j.qeh.2024.100049		ILLUMINA	WGS	0.024047	none	double	https://doi.org/10.1016/j.qeh.2024.100049	ILLUMINA	WGS	complete	5.4	none	double	OP838912	https://doi.org/10.1016/j.qeh.2024.100049		Deon de Jager	yes
CGG_1_018251	34	CAP_116	SAMN44842770	molar tooth, UBERON:0003655	female	https://doi.org/10.1016/j.qeh.2024.100049	Woolly Mammoth	37349.0	Mammuthus primigenius	51.39	39.05	Russia	Kostenki 11-Ia	309260	86889	544250	genetic inference	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.qeh.2024.100049	Phylogenetic tip-dating	ILLUMINA	WGS	0.001349	full-udg	single	https://doi.org/10.1016/j.qeh.2024.100049	ILLUMINA	Targeted-Capture	complete	322.1	full-udg	single	PQ631158	https://doi.org/10.1016/j.qeh.2024.100049		Deon de Jager	yes
CGG_1_018252	35		SAMN44842771	molar tooth, UBERON:0003655	male	https://doi.org/10.1016/j.qeh.2024.100049	Woolly Mammoth	37349.0	Mammuthus primigenius	51.39	39.05	Russia	Kostenki 11-Ia	24649	25798	23500	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.qeh.2024.100049	sample_age is midpoint between upper and lower bounds of Kostenki 11-Ia third mammoth bone complex, based on modelling in Rey-Iglesia et al. (2025) (Fig. 3).	ILLUMINA	WGS	0.000562	none	double	https://doi.org/10.1016/j.qeh.2024.100049	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.qeh.2024.100049		Deon de Jager	yes
CGG_1_018253	36	CAP_117	SAMN44842772	mandible, UBERON:0001684	missing	https://doi.org/10.1016/j.qeh.2024.100049	Woolly Mammoth	37349.0	Mammuthus primigenius	51.39	39.05	Russia	Kostenki 11-Ia	24649	25798	23500	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.qeh.2024.100049	sample_age is midpoint between upper and lower bounds of Kostenki 11-Ia third mammoth bone complex, based on modelling in Rey-Iglesia et al. (2025) (Fig. 3).	ILLUMINA	WGS	0.000001	full-udg	single	https://doi.org/10.1016/j.qeh.2024.100049	ILLUMINA	Targeted-Capture	complete	0.1	full-udg	single	not applicable	https://doi.org/10.1016/j.qeh.2024.100049		Deon de Jager	yes
