samp_name	source_mat_id	sample_alt_lab_ids	biosamples_accession	tissue_type	molecular_sex	molecular_sex_reference	samp_taxon_common	samp_taxon_ID	specific_host	latitude	longitude	geo_loc_name	site_name	sample_age	sample_age_upper	sample_age_lower	sample_age_inference_methods	c14_age	c14_age_sd	c14_lab_code	sample_age_reference	sample_age_notes	nuclear_sequencing_platform	nuclear_library_strategy	nuclear_depth_of_coverage	nuclear_damage_treatment	nuclear_lib_strandedness	nuclear_reference	mt_sequencing_platform	mt_library_strategy	mt_targeted_region	mt_depth_of_coverage	mt_damage_treatment	mt_lib_strandedness	mt_accession	mt_reference	curator_comments	curated_by	curation_complete
Cas1	not applicable	not applicable	SAMEA5577357	missing	female	https://doi.org/10.1126/science.aav1002	Eurasian cattle;Zebu cattle	9913;9915	Bos taurus;Bos indicus	32.60	35.24	Israel	Horvat Castra	1400	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Byzantine	ILLUMINA	WGS	0.07	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	10.64	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Shimao07	not applicable	not applicable	SAMN08866424	missing	female	https://doi.org/10.1038/s41467-018-04737-0	Eurasian cattle	9913	Bos taurus	38.33	109.83	China	Shimao	3879	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Neolithic	ILLUMINA	WGS	0.1	none	double	https://doi.org/10.1038/s41467-018-04737-0	not applicable	not applicable	not applicable	29.09	none	double	not applicable	https://doi.org/10.1038/s41467-018-04737-0		Jolijn Erven	yes
Bul1	not applicable	not applicable	SAMEA5577356	missing	male	https://doi.org/10.1126/science.aav1002	Eurasian cattle;Zebu cattle	9913;9915	Bos taurus;Bos indicus	37.70	66.80	Uzbekistan	Tilla Bulak	3800	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Late Bronze	ILLUMINA	WGS	0.05	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	14.85	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Tyq1	not applicable	not applicable	SAMEA5577404	missing	male	https://doi.org/10.1126/science.aav1002	Eurasian cattle;Zebu cattle	9913;9915	Bos taurus;Bos indicus	32.66	35.11	Israel	Tel Yoqneam	2200	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Early Hellenistic	ILLUMINA	WGS	0.05	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	11.62	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Has5	not applicable	not applicable	SAMEA5577366	missing	female	https://doi.org/10.1126/science.aav1002	Eurasian cattle;Zebu cattle	9913;9915	Bos taurus;Bos indicus	37.00	45.46	Iran	Hasanlu, Azerbaijan	2300	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Achaemenid / Seleuco-Parthian	ILLUMINA	WGS	0.04	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	13.54	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Mar1	not applicable	not applicable	SAMEA5577374	missing	male	https://doi.org/10.1126/science.aav1002	Eurasian cattle	9913	Bos taurus	35.96	50.68	Iran	Maral Tappeh, Ozbaki	6150	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Chalcolithic	ILLUMINA	WGS	0.04	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	2.24	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Shimao02	not applicable	not applicable	SAMN08866419	missing	female	https://doi.org/10.1038/s41467-018-04737-0	Eurasian cattle	9913	Bos taurus	38.33	109.83	China	Shimao	3879	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Neolithic	ILLUMINA	WGS	0.07	none	double	https://doi.org/10.1038/s41467-018-04737-0	not applicable	not applicable	not applicable	11.75	none	double	not applicable	https://doi.org/10.1038/s41467-018-04737-0		Jolijn Erven	yes
Zah1	not applicable	not applicable	SAMEA5577406	missing	male	https://doi.org/10.1126/science.aav1002	Eurasian cattle;Zebu cattle	9913;9915	Bos taurus;Bos indicus	32.50	35.50	Israel	Tel Zahara	1850	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Islamic	ILLUMINA	WGS	0.03	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	3.88	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Far1	not applicable	not applicable	SAMEA5577360	missing	female	https://doi.org/10.1126/science.aav1002	Eurasian cattle	9913	Bos taurus	30.17	52.67	Iran	Miyanroud	7700	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Late Neolithic	ILLUMINA	WGS	0.03	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	5.34	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Has1	not applicable	not applicable	SAMEA5577363	missing	male	https://doi.org/10.1126/science.aav1002	Eurasian cattle	9913	Bos taurus	37.00	45.46	Iran	Hasanlu, Azerbaijan	3700	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Middle Bronze	ILLUMINA	WGS	0.03	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	5.72	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Shimao08	not applicable	not applicable	SAMN08866425	missing	female	https://doi.org/10.1038/s41467-018-04737-0	Eurasian cattle	9913	Bos taurus	38.33	109.83	China	Shimao	3879	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Neolithic	ILLUMINA	WGS	0.05	none	double	https://doi.org/10.1038/s41467-018-04737-0	not applicable	not applicable	not applicable	12.0	none	double	not applicable	https://doi.org/10.1038/s41467-018-04737-0		Jolijn Erven	yes
Kaz5	not applicable	not applicable	SAMEA5577371	missing	male	https://doi.org/10.1126/science.aav1002	Eurasian cattle;Zebu cattle	9913;9915	Bos taurus;Bos indicus	42.66	44.65	Georgia	Dariali Tamara Fort	1290	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Medieval	ILLUMINA	WGS	0.02	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	7.48	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Tmq3	not applicable	not applicable	SAMEA5577399	missing	female	https://doi.org/10.1126/science.aav1002	Eurasian cattle;Zebu cattle	9913;9915	Bos taurus;Bos indicus	31.78	34.85	Israel	Tel Miqne-Ekron	2925	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Late Bronze IIA - 14th/13th Century	ILLUMINA	WGS	0.02	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	2.82	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Tmq4	not applicable	not applicable	SAMEA5577400	missing	female	https://doi.org/10.1126/science.aav1002	Eurasian cattle;Zebu cattle	9913;9915	Bos taurus;Bos indicus	31.78	34.85	Israel	Tel Miqne-Ekron	3300	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Late Bronze-Iron Age unclear attribution	ILLUMINA	WGS	0.02	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	3.53	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Tsa3	not applicable	not applicable	SAMEA5577409	missing	female	https://doi.org/10.1126/science.aav1002	Eurasian cattle;Zebu cattle	9913;9915	Bos taurus;Bos indicus	31.70	34.85	Israel	Tel es-Safi	2800	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Iron Age II-9th century	ILLUMINA	WGS	0.02	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	3.27	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Bla1	not applicable	not applicable	SAMEA5577353	missing	male	https://doi.org/10.1126/science.aav1002	Eurasian cattle	9913	Bos taurus	43.44	21.06	Serbia	Blagotin	8100	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Early Neolithic Starčevo culture	ILLUMINA	WGS	0.02	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	4.6	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Tqa3	not applicable	not applicable	SAMEA5577403	missing	female	https://doi.org/10.1126/science.aav1002	Eurasian cattle	9913	Bos taurus	32.73	35.05	Israel	Tel es-Qashish	4800	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Early Bronze Age	ILLUMINA	WGS	0.02	missing	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	23.27	missing	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
ALT232	not applicable	not applicable	SAMN25653738	missing	female	https://doi.org/10.1016/j.isci.2023.107196	Eurasian cattle	9913	Bos taurus	35.87	8.79	Tunisia	Althiburos	2541	not applicable	not applicable	radiocarbon dating	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.isci.2023.107196	Iron Age	ILLUMINA	WGS	0.01	none	double	https://doi.org/10.1016/j.isci.2023.107196	not applicable	not applicable	not applicable	8.67	none	double	not applicable	https://doi.org/10.1016/j.isci.2023.107196		Jolijn Erven	yes
Bla2	not applicable	not applicable	SAMEA5577354	missing	male	https://doi.org/10.1126/science.aav1002	Eurasian cattle	9913	Bos taurus	43.44	21.06	Serbia	Blagotin	8100	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Early Neolithic Starčevo culture	ILLUMINA	WGS	0.01	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	1.16	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Shimao01	not applicable	not applicable	SAMN08866418	missing	female	https://doi.org/10.1038/s41467-018-04737-0	Eurasian cattle	9913	Bos taurus	38.33	109.83	China	Shimao	3879	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Neolithic	ILLUMINA	WGS	0.02	none	double	https://doi.org/10.1038/s41467-018-04737-0	not applicable	not applicable	not applicable	7.43	none	double	not applicable	https://doi.org/10.1038/s41467-018-04737-0		Jolijn Erven	yes
Shimao03	not applicable	not applicable	SAMN08866420	missing	female	https://doi.org/10.1038/s41467-018-04737-0	Eurasian cattle	9913	Bos taurus	38.33	109.83	China	Shimao	3879	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Neolithic	ILLUMINA	WGS	0.03	none	double	https://doi.org/10.1038/s41467-018-04737-0	not applicable	not applicable	not applicable	1.25	none	double	not applicable	https://doi.org/10.1038/s41467-018-04737-0		Jolijn Erven	yes
Shimao06	not applicable	not applicable	SAMN08866423	missing	female	https://doi.org/10.1038/s41467-018-04737-0	Eurasian cattle	9913	Bos taurus	38.33	109.83	China	Shimao	3879	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Neolithic	ILLUMINA	WGS	0.02	none	double	https://doi.org/10.1038/s41467-018-04737-0	not applicable	not applicable	not applicable	3.56	none	double	not applicable	https://doi.org/10.1038/s41467-018-04737-0		Jolijn Erven	yes
STK230	not applicable	not applicable	SAMN25653740	missing	male	https://doi.org/10.1016/j.isci.2023.107196	Eurasian cattle	9913	Bos taurus	35.87	8.79	Tunisia	Althiburos	missing	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Iron Age	ILLUMINA	WGS	0.01	none	double	https://doi.org/10.1016/j.isci.2023.107196	not applicable	not applicable	not applicable	3.71	none	double	not applicable	https://doi.org/10.1016/j.isci.2023.107196		Jolijn Erven	yes
STK231	not applicable	not applicable	SAMN25653741	missing	male	https://doi.org/10.1016/j.isci.2023.107196	Eurasian cattle	9913	Bos taurus	35.87	8.79	Tunisia	Althiburos	missing	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Iron Age	ILLUMINA	WGS	0.01	none	double	https://doi.org/10.1016/j.isci.2023.107196	not applicable	not applicable	not applicable	1.55	none	double	not applicable	https://doi.org/10.1016/j.isci.2023.107196		Jolijn Erven	yes
STK236	not applicable	not applicable	SAMN25653743	missing	male	https://doi.org/10.1016/j.isci.2023.107196	Eurasian cattle	9913	Bos taurus	35.87	8.79	Tunisia	Althiburos	missing	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Iron Age	ILLUMINA	WGS	0.01	none	double	https://doi.org/10.1016/j.isci.2023.107196	not applicable	not applicable	not applicable	1.2	none	double	not applicable	https://doi.org/10.1016/j.isci.2023.107196		Jolijn Erven	yes
STK243	not applicable	not applicable	SAMN25653746	missing	male	https://doi.org/10.1016/j.isci.2023.107196	Eurasian cattle	9913	Bos taurus	35.87	8.79	Tunisia	Althiburos	2131	not applicable	not applicable	radiocarbon dating	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.isci.2023.107196	Iron Age	ILLUMINA	WGS	0.01	none	double	https://doi.org/10.1016/j.isci.2023.107196	not applicable	not applicable	not applicable	8.97	none	double	not applicable	https://doi.org/10.1016/j.isci.2023.107196		Jolijn Erven	yes
Ash4	not applicable	not applicable	SAMEA5577347	missing	male	https://doi.org/10.1126/science.aav1002	Eurasian cattle;Zebu cattle	9913;9915	Bos taurus;Bos indicus	31.66	34.55	Israel	Tel Ashqelon	3100	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Early Iron	ILLUMINA	WGS	0.0	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	13.93	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Mas1	not applicable	not applicable	SAMEA5577375	missing	female	https://doi.org/10.1126/science.aav1002	Eurasian cattle;Zebu cattle	9913;9915	Bos taurus;Bos indicus	31.20	34.99	Israel	Tel Masos	3100	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Iron Age I	ILLUMINA	WGS	0.0	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	2.45	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Tmq1	not applicable	not applicable	SAMEA5577397	missing	female	https://doi.org/10.1126/science.aav1002	Eurasian cattle;Zebu cattle	9913;9915	Bos taurus;Bos indicus	31.78	34.85	Israel	Tel Miqne-Ekron	3150	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Iron Age IA- 1st third of 12th Century	ILLUMINA	WGS	0.0	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	1.78	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Tmq2	not applicable	not applicable	SAMEA5577398	missing	female	https://doi.org/10.1126/science.aav1002	Eurasian cattle;Zebu cattle	9913;9915	Bos taurus;Bos indicus	31.78	34.85	Israel	Tel Miqne-Ekron	3150	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Iron Age IA- 1st third of 12th Century	ILLUMINA	WGS	0.0	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	6.25	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Tsa2	not applicable	not applicable	SAMEA5577408	missing	female	https://doi.org/10.1126/science.aav1002	Eurasian cattle;Zebu cattle	9913;9915	Bos taurus;Bos indicus	31.70	34.85	Israel	Tel es-Safi	3100	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable	Iron Age I	ILLUMINA	WGS	0.0	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	56.56	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
ALT235	not applicable	not applicable	SAMN25653739	missing	female	https://doi.org/10.1016/j.isci.2023.107196	Eurasian cattle	9913	Bos taurus	35.87	8.79	Tunisia	Althiburos	2750	not applicable	not applicable	radiocarbon dating	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.isci.2023.107196	Iron Age	ILLUMINA	WGS	0.0	none	double	https://doi.org/10.1016/j.isci.2023.107196	not applicable	not applicable	not applicable	1.06	none	double	not applicable	https://doi.org/10.1016/j.isci.2023.107196		Jolijn Erven	yes
Azer1	not applicable	not applicable	SAMEA5577348	missing	female	https://doi.org/10.1126/science.aav1002	Eurasian cattle	9913	Bos taurus	39.16	45.27	Iran	Kul Tepe (Kültəpə)	6100	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Late Chalcolithic	ILLUMINA	WGS	0.0	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	22.7	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Dan1	not applicable	not applicable	SAMEA5577359	missing	female	https://doi.org/10.1126/science.aav1002	Eurasian cattle	9913	Bos taurus	33.25	35.65	Israel	Tel Dan	5200	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	PN-Early Bronze	ILLUMINA	WGS	0.0	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	4.08	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Gil1	not applicable	not applicable	SAMEA5577361	missing	female	https://doi.org/10.1126/science.aav1002	Eurasian cattle	9913	Bos taurus	31.33	34.65	Israel	Gilat	5750	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Chalcolithic	ILLUMINA	WGS	0.0	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	2.03	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Mon1	not applicable	not applicable	SAMEA5577378	missing	female	https://doi.org/10.1126/science.aav1002	Eurasian cattle	9913	Bos taurus	36.85	60.42	Turkmenistan	Monjukli Depe	7200	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Chalcolithic	ILLUMINA	WGS	0.0	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	31.48	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Nah1	not applicable	not applicable	SAMEA5577379	missing	male	https://doi.org/10.1126/science.aav1002	Eurasian cattle	9913	Bos taurus	31.25	34.79	Israel	Nahal Tillah	missing	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Early Bronze	ILLUMINA	WGS	0.0	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	5.71	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Pro1	not applicable	not applicable	SAMEA5577388	missing	missing	https://doi.org/10.1126/science.aav1002	Eurasian cattle	9913	Bos taurus	41.37	23.37	Greece	Promachon, Serres	missing	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Late Neolithic	ILLUMINA	WGS	0.0	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	7.58	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Sar38	not applicable	not applicable	SAMEA5577391	missing	male	https://doi.org/10.1126/science.aav1002	Eurasian cattle	9913	Bos taurus	38.50	23.17	Greece	Sarakenos Cave, Boeotia	6600	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Middle Neolithic	ILLUMINA	WGS	0.0	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	85.2	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
STK240	not applicable	not applicable	SAMN25653745	missing	male	https://doi.org/10.1016/j.isci.2023.107196	Eurasian cattle	9913	Bos taurus	35.87	8.79	Tunisia	Althiburos	missing	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Iron Age	ILLUMINA	WGS	0.0	none	double	https://doi.org/10.1016/j.isci.2023.107196	not applicable	not applicable	not applicable	1.53	none	double	not applicable	https://doi.org/10.1016/j.isci.2023.107196		Jolijn Erven	yes
Tda1	not applicable	not applicable	SAMEA5577394	missing	male	https://doi.org/10.1126/science.aav1002	Eurasian cattle	9913	Bos taurus	31.98	34.97	Israel	Tel-Dalit	5050	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Early Bronze Age	ILLUMINA	WGS	0.0	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	3.18	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Thr1	not applicable	not applicable	SAMEA5577396	missing	male	https://doi.org/10.1126/science.aav1002	Eurasian cattle	9913	Bos taurus	32.69	34.94	Israel	Tel Hreiz	6700	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Neolithic	ILLUMINA	WGS	0.0	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	3.17	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Tqa1	not applicable	not applicable	SAMEA5577401	missing	male	https://doi.org/10.1126/science.aav1002	Eurasian cattle	9913	Bos taurus	32.73	35.05	Israel	Tel es-Qashish	4800	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Early Bronze Age	ILLUMINA	WGS	0.0	full-udg	single	https://doi.org/10.1126/science.aav1002	not applicable	not applicable	not applicable	13.96	full-udg	single	not applicable	https://doi.org/10.1126/science.aav1002		Jolijn Erven	yes
Win1	not applicable	not applicable	SAMEA115481003	missing	female	https://doi.org/10.1093/molbev/msae076	Eurasian cattle	9914	Bos taurus	53.33333	6.516667	Netherlands	Winsum-Bruggeburen	1556	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	https://doi.org/10.1093/molbev/msae076	Medieval	ILLUMINA	WGS	18.69	full-udg	single	https://doi.org/10.1093/molbev/msae076	not applicable	not applicable	not applicable	111.34	full-udg	single	not applicable	https://doi.org/10.1093/molbev/msae076		Jolijn Erven	yes
