samp_name	source_mat_id	sample_alt_lab_ids	biosamples_accession	tissue_type	molecular_sex	molecular_sex_reference	samp_taxon_common	samp_taxon_ID	specific_host	latitude	longitude	geo_loc_name	site_name	sample_age	sample_age_upper	sample_age_lower	sample_age_inference_methods	c14_age	c14_age_sd	c14_lab_code	sample_age_reference	sample_age_notes	nuclear_sequencing_platform	nuclear_library_strategy	nuclear_depth_of_coverage	nuclear_damage_treatment	nuclear_lib_strandedness	nuclear_reference	mt_sequencing_platform	mt_library_strategy	mt_targeted_region	mt_depth_of_coverage	mt_damage_treatment	mt_lib_strandedness	mt_accession	mt_reference	curator_comments	curated_by	curation_complete
Shetland-D	NHMUK 1867.11.28.45 	mRD_41	SAMEA113570338	skin, UBERON:0001253	male	https://doi.org/10.1093/molbev/msad243	Rock dove	8932	Columba livia	60.347986	-1.262012	United Kingdom	Shetland	83	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	1.43535	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	83.3804	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Sierra_Leone-D	NHMUK 1867.11.28.48	mRD_42	SAMEA113570339	skin, UBERON:0001253	male	https://doi.org/10.1093/molbev/msad243	Feral pigeon	8932	Columba livia	8.386332	-12.822606	Sierra Leone	Sierra Leone	83	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	1.75896	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	226.401	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Madeira-D	NHMUK 1867.11.28.50 	mRD_43	SAMEA113570340	skin, UBERON:0001253	male	https://doi.org/10.1093/molbev/msad243	Feral pigeon	8932	Columba livia	32.732917	-17.044848	Portugal	Madeira	83	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	1.82864	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	120.516	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Japan1	NHMUK 1884.1.16.3	mRD_44	SAMEA113570341	skin, UBERON:0001253	missing	not applicable	Feral pigeon	8932	Columba livia	32.800322	129.846934	Japan	Nagasaki	70	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	2.00008	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	100.685	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Java	NHMUK 1889.2.10.205	mRD_45	SAMEA113570342	skin, UBERON:0001253	female	https://doi.org/10.1093/molbev/msad243	Feral pigeon	8932	Columba livia	-7.1909	109.431976	Indonesia	Java Island	61	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	1.56569	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	143.731	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Andaman_Is	NHMUK 1889.2.2.410	mRD_46	SAMEA113570343	skin, UBERON:0001253	missing	not applicable	Feral pigeon	8932	Columba livia	11.636693	92.731079	India	Port Blai, Andaman Island	76	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	1.6237	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	141.136	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Japan2	NHMUK 1897.10.30.449	mRD_47	SAMEA113570344	skin, UBERON:0001253	male	https://doi.org/10.1093/molbev/msad243	Feral pigeon	8932	Columba livia	35.504204	139.598183	Japan	Yokohama	53	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	1.500316481	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	88.9125	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Azores-T	NHMUK 1904.12.31.308	mRD_48	SAMEA113570345	skin, UBERON:0001253	missing	not applicable	Rock dove	8932	Columba livia atlantis	39.685374	-31.10719	Portugal	Corvo, Azores	47	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	1.612769098	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	76.6354	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps; Type specimen of C. l. atlantis; Subspecies not currently recognised	Germán Hernández-Alonso	yes
China1	NHMUK 1907.12.17.111	mRD_49	SAMEA113570346	skin, UBERON:0001253	missing	not applicable	Feral pigeon	8932	Columba livia	37.509192	122.098266	China	West of Wei-Hai-Wei, Shan-tung	43	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	2.201820167	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	139.141	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
China2	NHMUK 1908.1.2.56	mRD_50	SAMEA113570347	skin, UBERON:0001253	missing	not applicable	Feral pigeon	8932	Columba livia	36.290863	118.089455	China	Shantung	52	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	2.129801444	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	141.729	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Cyprus	NHMUK 1909.8.7.1	mRD_51	SAMEA113570348	skin, UBERON:0001253	missing	not applicable	Rock dove	8932	Columba livia	35.131982	33.384398	Cyprus	Athalassa	41	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	1.68341	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	112.654	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Canarias-T	NHMUK 1912.7.30.138	mRD_52	SAMEA113570349	skin, UBERON:0001253	missing	not applicable	Rock dove	8932	Columba livia canariensis	27.921784	-15.670128	Spain	Cueva de Las Ninas, Pinar Pajonal, Gran Canaria	40	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	1.83933	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	76.1163	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps; Type specimen of C. l. canariensis; Subspecies not currently recognised	Germán Hernández-Alonso	yes
Gebeit_Sudan-T	NHMUK 1915.12.24.255	mRD_53	SAMEA113570350	skin, UBERON:0001253	missing	not applicable	Rock dove	8932	Columba livia butleri	18.9468	36.836729	Sudan	Gebeit, Red Sea Province	38	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	2.95078	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	106.478	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps; Type specimen of C. l. butleri	Germán Hernández-Alonso	yes
Sudan	NHMUK 1919.12.17.67	mRD_54	SAMEA113570351	skin, UBERON:0001253	missing	not applicable	Rock dove	8932	Columba livia	18.83461	36.832437	Sudan	Sinkat, Red Sea Province	36	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	1.28812	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	63.9576	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Darfur_Sudan1	NHMUK 1922.12.8.76	mRD_55	SAMEA113570352	skin, UBERON:0001253	missing	not applicable	Rock dove	8932	Columba livia	12.908048	24.277731	Sudan	Kurra, J. Marra, Darfur	29	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	1.11694	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	60.2754	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Mali-T	NHMUK 1932.8.6.1	mRD_56	SAMEA113570353	skin, UBERON:0001253	missing	not applicable	Rock dove	8932	Columba livia gymnocycla	14.452258	-3.899382	Mali	Fiko, 30 miles East of Mopti, French Sudan	18	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	2.25644	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	104.896	not applicable	not applicable	not applicable	not applicable	type specimen of C. l. lividor; Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Iraq2	NHMUK 1933.2.16.216	mRD_57	SAMEA113570354	skin, UBERON:0001253	missing	not applicable	Rock dove	8932	Columba livia palestinae	33.747309	45.552704	Iraq	Mandali, Persian border	32	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	1.83115	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	112.368	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Syria2	NHMUK 1939.12.9.812	mRD_58	SAMEA113570355	skin, UBERON:0001253	missing	not applicable	Rock dove	8932	Columba livia	34.866411	36.050054	Syria	Kahle m., 'Syrian desert'	19	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	1.41719	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	57.9375	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Darfur_Sudan2	NHMUK 1947-26-1	mRD_59	SAMEA113570356	skin, UBERON:0001253	missing	not applicable	Rock dove	8932	Columba livia targia	12.686669	23.819776	Sudan	Umdona, Darfur	23	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	0.815965	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	44.0723	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Aden	NHMUK 1965-M-4592	mRD_60	SAMEA113570357	skin, UBERON:0001253	missing	not applicable	Rock dove	8932	Columba livia palestinae	12.776214	45.01924	Yemen	Aden	28	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	1.55454	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	65.4446	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
S_Arabia	NHMUK 1965-M-4601	mRD_61	SAMEA113570358	skin, UBERON:0001253	missing	not applicable	Rock dove	8932	Columba livia palestinae	21.742921	40.647911	Saudi Arabia	Ashaira	2	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	8.17008	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	401.865	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Sollum_Egypt2	NHMUK 1965-M.4569	mRD_62	SAMEA113570359	skin, UBERON:0001253	missing	not applicable	Rock dove	8932	Columba livia	31.598459	25.160657	Egypt	Sollum, West Egypty	30	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	1.30504	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	52.7115	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Dakhla_Oasis-T	NHMUK 1965.M.10	mRD_63	SAMEA113570360	skin, UBERON:0001253	missing	not applicable	Rock dove	8932	Columba livia dakhlae	25.544316	28.931998	Egypt	Dakhla Oasis, Lybian Desert	22	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	2.04703	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	168.31	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps; Type specimen of C. l. dakhlae	Germán Hernández-Alonso	yes
Scotland3	NHMUK 2010.11.12	mRD_64	SAMEA113570361	skin, UBERON:0001253	missing	not applicable	Rock dove	8932	Columba livia	55.101241	-5.005716	United Kingdom	Ballantrea, Downau Point, Ayrshire	37	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	2.95222	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	193.879	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Oman	NHMUK A/1998.92.15	mRD_65	SAMEA113570362	skin, UBERON:0001253	female	https://doi.org/10.1093/molbev/msad243	Rock dove	8932	Columba livia	17.218487	54.180778	Oman	Jabal Qara', (Qaftaat)) Zufar	-36	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		BGISEQ	WGS	2.0479	none	double	https://doi.org/10.1093/molbev/msad243	not applicable	not applicable	not applicable	127.61	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Niger	BMNH 1965.M.4617	P1	SAMEA115481299	skin, UBERON:0001253	male	https://doi.org/10.1002/ece3.72061	Rock dove	8932	Columba livia targia	18.497557	8.557557	Niger	Air Mountains	30	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	1.88	none	double	https://doi.org/10.1002/ece3.72061	not applicable	not applicable	not applicable	44.3889	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Hoggar1	BMNH 1965.M.4625	P2	SAMEA115481300	skin, UBERON:0001253	male	https://doi.org/10.1002/ece3.72061	Rock dove	8932	Columba livia targia	23.231085	6.098245	Algeria	Hoggar Mountains	19	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	3.27	none	double	https://doi.org/10.1002/ece3.72061	not applicable	not applicable	not applicable	96.819	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Senegal-P	BMNH 1855.12.19.299	P3	SAMEA115481301	skin, UBERON:0001253	male	https://doi.org/10.1002/ece3.72061	Rock dove	8932	Columba livia gymnocycla	14.756333	-15.989905	Senegal	missing	missing	100	150	historical records	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	1.42	none	double	https://doi.org/10.1002/ece3.72061	not applicable	not applicable	not applicable	70.8574	not applicable	not applicable	not applicable	not applicable	Paratype of C. l.  gymnocycla; Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Hoggar2	BMNH 1965.M.4619	P4	SAMEA115481302	skin, UBERON:0001253	female	https://doi.org/10.1002/ece3.72061	Rock dove	8932	Columba livia targia	23.231085	6.098245	Algeria	Hoggar Mountains	19	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	2.02	none	double	https://doi.org/10.1002/ece3.72061	not applicable	not applicable	not applicable	75.6897	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Hoggar3	BMNH 1965.M.4618	P5	SAMEA115481303	skin, UBERON:0001253	female	https://doi.org/10.1002/ece3.72061	Rock dove	8932	Columba livia targia	25.370456	8.871817	Algeria	Hoggar Mountains	19	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	3.07	none	double	https://doi.org/10.1002/ece3.72061	not applicable	not applicable	not applicable	96.0822	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
Senegal	BMNH 1920.6.8.151	P6	SAMEA115481304	skin, UBERON:0001253	female	https://doi.org/10.1002/ece3.72061	Rock dove	8932	Columba livia gymnocycla	14.786066	-17.230663	Senegal	Dakar	30	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	2.87	none	double	https://doi.org/10.1002/ece3.72061	not applicable	not applicable	not applicable	85.874	not applicable	not applicable	not applicable	not applicable	Approximate coordinates using Google Maps	Germán Hernández-Alonso	yes
